Job Number,Borough Name,Count Permits,First Permit Date,Current Date,Age,Permit Expiration Date,Sidewalk Shed/Linear Feet,Construction Material,Current Job Status,BIN Number,Community Board,Latitude Point,Longitude Point,House Number,Street Name,Borough Digit,Block,Lot,Applicant Business Name,ProCert,Source,activity,Commercial
Q01087401-I1,QUEENS,,2024-07-31,2025-05-02,274,2025-07-31,60.0,,Permit Entire,4008049,401,40.75704,-73.92795,35-21,32 STREET,4,605,15,ASHRAF CORP,1,DOB NOW,Construction or Maintenance,Other Zoning Districts
Q01087421-I1,QUEENS,,2024-08-01,2025-05-02,273,2025-08-01,583.0,,Permit Entire,4430813,401,40.7639,-73.93422,33-43,14 STREET,4,528,50,BITOPI CONSULTANTS LLC,1,DOB NOW,Local Law 11,Other Zoning Districts
Q01087427-I1,QUEENS,,2024-08-01,2025-05-02,273,2025-08-01,178.0,,Permit Entire,4430814,401,40.7639,-73.93422,33-47,14 STREET,4,528,50,BITOPI CONSULTANTS LLC,1,DOB NOW,Local Law 11,Other Zoning Districts
Q01087458-I1,QUEENS,,2024-08-09,2025-05-02,265,2025-08-04,30.0,,Permit Entire,4017007,401,40.77507,-73.90966,33-04,DITMARS BOULEVARD,4,832,53,ASR ENGINEERING PC,1,DOB NOW,Construction or Maintenance,Commercial District/Overlay
Q01087773-I1,QUEENS,,2024-07-30,2025-05-02,275,2025-07-01,85.0,,Permit Entire,4051279,406,40.72586,-73.84876,68-12,YELLOWSTONE BOULEVARD,4,2137,27,MJE PROFESSIONAL SERVICES,1,DOB NOW,Construction or Maintenance,Other Zoning Districts
Q01087888-I1,QUEENS,,2024-07-31,2025-05-02,274,2025-07-31,150.0,,Permit Entire,4162211,411,40.74858,-73.75752,220-02,HORACE HARDING EXPRESSWAY,4,7610,1,ASHRAF CORP,1,DOB NOW,Construction or Maintenance,Commercial District/Overlay
Q01088690-I1,QUEENS,,2024-08-14,2025-05-02,260,2025-05-25,60.0,,Permit Entire,4624494,407,40.75616,-73.84232,126-43,39 AVENUE,4,1833,130,PR,1,DOB NOW,Construction or Maintenance,Commercial District/Overlay
Q01089116-I1,QUEENS,,2025-01-06,2025-05-02,115,2026-01-01,933.0,,Permit Entire,4302397,414,40.5959,-73.78099,420,BEACH   51 STREET,4,15974,3,AK CONSULTING SERVICES  INC,0,DOB NOW,Construction or Maintenance,Other Zoning Districts
Q01089992-I1,QUEENS,,2024-08-05,2025-05-02,269,2025-08-04,35.0,,Permit Entire,4610253,407,40.76621,-73.83281,33-14,FARRINGTON STREET,4,4949,12,ASR ENGINEERING PC,1,DOB NOW,Construction or Maintenance,Other Zoning Districts
Q01090031-I1,QUEENS,,2024-08-05,2025-05-02,269,2025-08-05,218.0,,Permit Entire,4309833,407,40.75606,-73.82753,136-17,MAPLE AVENUE,4,5134,7502,AP PROFESSIONAL ENG PLLC,1,DOB NOW,Construction or Maintenance,Other Zoning Districts
Q01090694-I1,QUEENS,,2024-08-05,2025-05-02,269,2025-07-01,2170.0,,Permit Entire,4298968,414,40.59533,-73.74192,7-11,SEAGIRT AVENUE,4,15610,1,MJE PROFESSIONAL SERVICES,1,DOB NOW,Local Law 11,Other Zoning Districts
Q01090877-I1,QUEENS,,2024-08-07,2025-05-02,267,2025-08-07,354.0,,Permit Entire,4622953,407,40.76472,-73.82068,144-74,NORTHERN BOULEVARD,4,5014,7502,PAUL PERDEK  PROF. ENG. PLLC,1,DOB NOW,Construction or Maintenance,Commercial District/Overlay
Q01090967-I1,QUEENS,,2024-08-05,2025-05-02,269,2025-08-05,233.0,,Permit Entire,4301620,414,40.59425,-73.7543,1925,SEAGIRT BOULEVARD,4,15810,25,ASHRAF CORP,1,DOB NOW,Local Law 11,Other Zoning Districts
Q01091114-I1,QUEENS,,2024-08-08,2025-05-02,266,2025-07-09,100.0,,Permit Entire,4059022,405,40.71435,-73.91652,49-21,METROPOLITAN AVENUE,4,2611,452,ASHRAF CORP,1,DOB NOW,Construction or Maintenance,Other Zoning Districts
Q01091131-I1,QUEENS,,2024-08-16,2025-05-02,258,2025-08-16,23.0,,Permit Entire,4000366,402,40.74567,-73.95174,10-40,46 ROAD,4,47,7502,RIGID STRUCTURAL DESIGN  LLC,1,DOB NOW,Construction or Maintenance,Other Zoning Districts
Q01091158-I1,QUEENS,,2024-10-07,2025-05-02,206,2025-05-15,8.0,,Permit Entire,4430171,402,40.75032,-73.91241,50-25,BARNETT AVE,4,119,143,PAUL PERDEK  PROF. ENG. PLLC,1,DOB NOW,Construction or Maintenance,Other Zoning Districts
Q01091232-I1,QUEENS,,2024-08-08,2025-05-02,266,2025-06-18,331.0,,Permit Entire,4431568,403,40.7576,-73.85624,112-05,34 AVENUE,4,1727,8,CRIBSTONE ENGINEERING PLLC,1,DOB NOW,Local Law 11,Other Zoning Districts
Q01091265-I1,QUEENS,,2024-08-08,2025-05-02,266,2025-06-18,305.0,,Permit Entire,4431566,403,40.7576,-73.85624,112-30,NORTHERN BOULEVARD,4,1727,8,CRIBSTONE ENGINEERING PLLC,1,DOB NOW,Local Law 11,Other Zoning Districts
Q01091298-I1,QUEENS,,2024-08-08,2025-05-02,266,2025-06-18,154.0,,Permit Entire,4431569,403,40.7576,-73.85624,112-19,34 AVENUE,4,1727,8,CRIBSTONE ENGINEERING PLLC,1,DOB NOW,Local Law 11,Other Zoning Districts
Q01091440-I1,QUEENS,,2024-08-08,2025-05-02,266,2025-06-18,276.0,,Permit Entire,4431570,403,40.7576,-73.85624,113-15,34 AVENUE,4,1727,8,CRIBSTONE ENGINEERING PLLC,1,DOB NOW,Local Law 11,Other Zoning Districts
Q01091520-I1,QUEENS,,2024-08-08,2025-05-02,266,2025-06-18,217.0,,Permit Entire,4431567,403,40.7576,-73.85624,112-50,NORTHERN BOULEVARD,4,1727,8,CRIBSTONE ENGINEERING PLLC,1,DOB NOW,Local Law 11,Other Zoning Districts
Q01091522-I1,QUEENS,,2024-08-08,2025-05-02,266,2025-06-18,275.0,,Permit Entire,4431565,403,40.7576,-73.85624,112-24,NORTHERN BOULEVARD,4,1727,8,CRIBSTONE ENGINEERING PLLC,1,DOB NOW,Local Law 11,Other Zoning Districts
Q01093056-I1,QUEENS,,2024-08-08,2025-05-02,266,2025-08-08,342.0,,Permit Entire,4115775,407,40.75527,-73.82761,42-01,MAIN STREET,4,5135,1,PAUL PERDEK  PROF. ENG. PLLC,1,DOB NOW,Construction or Maintenance,Commercial District/Overlay
Q01093176-I1,QUEENS,,2024-08-12,2025-05-02,262,2025-08-04,250.0,,Permit Entire,4047914,404,40.73637,-73.85845,99-10,60 AVENUE,4,1948,1,ASR ENGINEERING PC,1,DOB NOW,Local Law 11,Other Zoning Districts
Q01093327-I1,QUEENS,,2024-08-14,2025-05-02,260,2025-07-19,539.0,,Permit Entire,4450092,407,40.78215,-73.78404,209-15,18 AVENUE,4,5863,200,MSM ENGINEERING SERVICES  PLLC,1,DOB NOW,Local Law 11,Other Zoning Districts
Q01093850-I1,QUEENS,,2024-08-14,2025-05-02,260,2025-08-14,355.0,,Permit Entire,4035803,403,40.75398,-73.87326,94-11,34 ROAD,4,1455,30,MCHENERY TESTING LAB,1,DOB NOW,Construction or Maintenance,Other Zoning Districts
Q01093993-I1,QUEENS,,2024-08-13,2025-05-02,261,2025-08-13,170.0,,Permit Entire,4209810,412,40.70898,-73.78923,90-05,171 STREET,4,9806,34,TRIANGLE INSP & TEST SER INC.,1,DOB NOW,Construction or Maintenance,Other Zoning Districts
Q01094720-I1,QUEENS,,2024-08-15,2025-05-02,259,2025-07-19,179.0,,Permit Entire,4074536,406,40.72088,-73.85895,65-15,ALDERTON STREET,4,3151,103,ASHRAF CORP,1,DOB NOW,Local Law 11,Other Zoning Districts
Q01095051-I1,QUEENS,,2024-08-13,2025-05-02,261,2025-05-25,167.0,,Permit Entire,4617668,412,40.70597,-73.80769,148-18,HILLSIDE AVENUE,4,9694,17,PR,1,DOB NOW,Construction or Maintenance,Commercial District/Overlay
Q01095137-I1,QUEENS,,2024-08-26,2025-05-02,248,2025-06-18,170.0,,Permit Entire,4454676,407,40.78898,-73.78159,18-15,215 STREET,4,5938,7,DEN MENDEZ RA,1,DOB NOW,Local Law 11,Other Zoning Districts
Q01095187-I1,QUEENS,,2024-08-15,2025-05-02,259,2025-08-15,30.0,,Permit Entire,4255027,410,40.67446,-73.80569,132-18,ROCKAWAY BOULEVARD,4,11756,3,CONAPAC SERVICES  DBA,1,DOB NOW,Construction or Maintenance,Commercial District/Overlay
Q01095273-I1,QUEENS,,2024-08-28,2025-05-02,246,2025-09-18,163.0,,Permit Entire,4297945,414,40.60617,-73.75117,13-06,BAYPORT PLACE,4,15536,1,ASR ENGINEERING PC,1,DOB NOW,Construction or Maintenance,Commercial District/Overlay
Q01095986-I1,QUEENS,,2024-08-26,2025-05-02,248,2025-08-01,320.0,,Permit Entire,4115368,407,40.75582,-73.82973,133-24,SANFORD AVENUE,4,5121,17,MSM ENGINEERING SERVICES  PLLC,1,DOB NOW,Local Law 11,Other Zoning Districts
Q01096099-I1,QUEENS,,2024-08-15,2025-05-02,259,2025-08-15,280.0,,Permit Entire,4001751,402,40.74617,-73.9197,41-15,44 STREET,4,157,13,..,1,DOB NOW,Construction or Maintenance,Other Zoning Districts
Q01096188-I1,QUEENS,,2024-08-21,2025-05-02,253,2025-06-28,50.0,,Permit Entire,4047597,404,40.74374,-73.85793,104-22,CORONA AVENUE,4,1935,6,RIGID STRUCTURAL DESIGN  LLC,1,DOB NOW,Construction or Maintenance,Commercial District/Overlay
Q01096542-I1,QUEENS,,2025-03-27,2025-05-02,35,2025-09-12,828.0,,Permit Entire,4128717,407,40.78377,-73.79586,16-10,UTOPIA PARKWAY,4,5734,1,AK CONSULTING SERVICES  INC,0,DOB NOW,Construction or Maintenance,Other Zoning Districts
Q01096588-I1,QUEENS,,2024-08-20,2025-05-02,254,2025-08-20,180.0,,Permit Entire,4077993,406,40.72081,-73.84392,108-18,QUEENS BOULEVARD,4,3256,1,AP PROFESSIONAL ENG PLLC,1,DOB NOW,Local Law 11,Commercial District/Overlay
Q01097122-I1,QUEENS,,2024-09-03,2025-05-02,240,2025-09-03,266.0,,Permit Entire,4118326,407,40.76697,-73.81196,34-02,153 STREET,4,5237,30,PAUL PERDEK  PROF. ENG. PLLC,1,DOB NOW,Construction or Maintenance,Other Zoning Districts
Q01097548-I1,QUEENS,,2024-10-04,2025-05-02,209,2025-10-04,368.0,,Permit Entire,4005062,402,40.75045,-73.94153,24-02,QUEENS PLAZA SOUTH,4,424,1,BLACK SHEEP ENGINEERING GROUP,1,DOB NOW,Construction or Maintenance,Other Zoning Districts
Q01098018-I1,QUEENS,,2024-08-22,2025-05-02,252,2025-08-22,595.0,,Permit Entire,4014554,401,40.77013,-73.90338,45-02,DITMARS BOULEVARD,4,769,7501,MSM ENGINEERING SERVICES  PLLC,1,DOB NOW,Local Law 11,Other Zoning Districts
Q01098202-I1,QUEENS,,2024-08-21,2025-05-02,253,2025-08-21,99.0,,Permit Entire,4051285,406,40.72432,-73.84847,105-05,69 AVENUE,4,2139,1,ASHRAF CORP,1,DOB NOW,Local Law 11,Commercial District/Overlay
Q01098336-I1,QUEENS,,2024-08-23,2025-05-02,251,2025-06-28,555.0,,Permit Entire,4625335,401,40.77752,-73.90854,21-11,31 STREET,4,831,25,RIGID STRUCTURAL DESIGN  LLC,1,DOB NOW,Construction or Maintenance,Commercial District/Overlay
Q01098376-I1,QUEENS,,2024-08-22,2025-05-02,252,2025-08-01,89.0,,Permit Entire,4191229,410,40.68077,-73.8406,104-02,99 STREET,4,9169,14,MSM ENGINEERING SERVICES  PLLC,1,DOB NOW,Construction or Maintenance,Other Zoning Districts
Q01098904-I1,QUEENS,,2024-08-20,2025-05-02,254,2025-08-20,240.0,,Permit Entire,4439033,402,40.74507,-73.95666,4-75,48 AVENUE,4,19,19,LAWSON CHRISTIAN,1,DOB NOW,Local Law 11,Other Zoning Districts
Q01099528-I1,QUEENS,,2024-08-23,2025-05-02,251,2025-08-23,133.0,,Permit Entire,4625517,406,40.72727,-73.86244,64-08,WETHEROLE STREET,4,3096,74,RIGID STRUCTURAL DESIGN  LLC,1,DOB NOW,Construction or Maintenance,Other Zoning Districts
Q01100441-I1,QUEENS,,2024-08-26,2025-05-02,248,2025-08-26,56.0,,Permit Entire,4443391,407,40.78479,-73.84442,14-20,124 STREET,4,4087,50,MSM ENGINEERING SERVICES  PLLC,1,DOB NOW,Construction or Maintenance,Other Zoning Districts
Q01100991-I1,QUEENS,,2025-02-13,2025-05-02,77,2026-01-21,1609.0,,Permit Entire,4146990,408,40.73107,-73.80576,70-10,164 STREET,4,6789,1,AK CONSULTING SERVICES  INC,0,DOB NOW,Construction or Maintenance,Other Zoning Districts
Q01101064-I1,QUEENS,,2024-12-20,2025-05-02,132,2025-07-01,511.0,,Permit Entire,4211112,408,40.71714,-73.79408,170-45,84 AVENUE,4,9875,1,AK CONSULTING SERVICES  INC,0,DOB NOW,Construction or Maintenance,Other Zoning Districts
Q01101075-I1,QUEENS,,2024-08-26,2025-05-02,248,2025-07-18,20.0,,Permit Entire,4583689,407,40.75193,-73.83371,131-35,FOWLER AVENUE,4,5076,18,ASR ENGINEERING PC,1,DOB NOW,Construction or Maintenance,Commercial District/Overlay
Q01101544-I1,QUEENS,,2024-09-04,2025-05-02,239,2025-08-31,1100.0,,Permit Entire,4542222,401,40.767,-73.93406,12-15,BROADWAY,4,519,6,PAUL PERDEK  PROF. ENG. PLLC,1,DOB NOW,Local Law 11,Commercial District/Overlay
Q01101907-I1,QUEENS,,2024-10-23,2025-05-02,190,2026-04-14,162.0,,Permit Entire,4623796,401,40.77225,-73.92526,21-07,ASTORIA BOULEVARD,4,884,55,360 ENGINEERING P.C.,1,DOB NOW,Construction or Maintenance,Other Zoning Districts
Q01102137-I1,QUEENS,,2024-08-29,2025-05-02,245,2025-08-29,291.0,,Permit Entire,4075327,406,40.71334,-73.85699,68-20,SELFRIDGE STREET,4,3179,20,RIGID STRUCTURAL DESIGN  LLC,1,DOB NOW,Construction or Maintenance,Other Zoning Districts
Q01103010-I1,QUEENS,,2024-08-30,2025-05-02,244,2025-08-04,30.0,,Permit Entire,4000640,402,40.7473,-73.94614,21-37,45 AVENUE,4,78,18,ASR ENGINEERING PC,1,DOB NOW,Construction or Maintenance,Other Zoning Districts
Q01103025-I1,QUEENS,,2024-08-29,2025-05-02,245,2025-06-18,173.0,,Permit Entire,4430619,402,40.74756,-73.91256,39-25,51 STREET,4,128,7,CRIBSTONE ENGINEERING PLLC,1,DOB NOW,Construction or Maintenance,Other Zoning Districts
Q01103028-I1,QUEENS,,2024-08-30,2025-05-02,244,2025-06-18,71.0,,Permit Entire,4430620,402,40.74756,-73.91256,39-35,51 STREET,4,128,7,CRIBSTONE ENGINEERING PLLC,1,DOB NOW,Local Law 11,Other Zoning Districts
Q01103357-I1,QUEENS,,2024-09-05,2025-05-02,238,2025-09-05,60.0,,Permit Entire,4006070,401,40.77102,-73.92732,28-08,21 STREET,4,538,43,ASHRAF CORP,1,DOB NOW,Construction or Maintenance,Commercial District/Overlay
Q01103704-I1,QUEENS,,2024-08-30,2025-05-02,244,2025-08-04,30.0,,Permit Entire,4049254,404,40.75064,-73.85565,41-04,111 STREET,4,1997,33,ASR ENGINEERING PC,1,DOB NOW,Construction or Maintenance,Other Zoning Districts
Q01103875-I1,QUEENS,,2024-08-30,2025-05-02,244,2025-06-18,194.0,,Permit Entire,4430621,402,40.74756,-73.91256,39-45,51 STREET,4,128,7,CRIBSTONE ENGINEERING PLLC,1,DOB NOW,Construction or Maintenance,Other Zoning Districts
Q01103905-I1,QUEENS,,2024-08-30,2025-05-02,244,2025-06-18,204.0,,Permit Entire,4430622,402,40.74756,-73.91256,39-55,51 STREET,4,128,7,CRIBSTONE ENGINEERING PLLC,1,DOB NOW,Construction or Maintenance,Other Zoning Districts
Q01104024-I1,QUEENS,,2024-08-30,2025-05-02,244,2025-06-18,215.0,,Permit Entire,4430623,402,40.74756,-73.91256,39-65,51 STREET,4,128,7,CRIBSTONE ENGINEERING PLLC,1,DOB NOW,Construction or Maintenance,Other Zoning Districts
Q01104035-I1,QUEENS,,2024-08-30,2025-05-02,244,2025-06-18,172.0,,Permit Entire,4430614,402,40.74756,-73.91256,39-20,52 STREET,4,128,7,CRIBSTONE ENGINEERING PLLC,1,DOB NOW,Construction or Maintenance,Other Zoning Districts
Q01104044-I1,QUEENS,,2024-08-30,2025-05-02,244,2025-06-18,144.0,,Permit Entire,4430615,402,40.74756,-73.91256,39-30,52 STREET,4,128,7,CRIBSTONE ENGINEERING PLLC,1,DOB NOW,Construction or Maintenance,Other Zoning Districts
Q01104057-I1,QUEENS,,2024-08-30,2025-05-02,244,2025-06-18,175.0,,Permit Entire,4430616,402,40.74756,-73.91256,39-40,52 STREET,4,128,7,CRIBSTONE ENGINEERING PLLC,1,DOB NOW,Local Law 11,Other Zoning Districts
Q01104075-I1,QUEENS,,2024-08-30,2025-05-02,244,2025-06-18,217.0,,Permit Entire,4430617,402,40.74756,-73.91256,39-50,52 STREET,4,128,7,CRIBSTONE ENGINEERING PLLC,1,DOB NOW,Construction or Maintenance,Other Zoning Districts
Q01104084-I1,QUEENS,,2024-08-30,2025-05-02,244,2025-06-18,202.0,,Permit Entire,4430618,402,40.74756,-73.91256,39-60,52 STREET,4,128,7,CRIBSTONE ENGINEERING PLLC,1,DOB NOW,Construction or Maintenance,Other Zoning Districts
Q01104164-I1,QUEENS,,2024-09-13,2025-05-02,230,2025-07-01,223.0,,Permit Entire,4532835,414,40.60659,-73.75697,22-59,DIX AVENUE,4,15661,31,MJE PROFESSIONAL SERVICES,0,DOB NOW,Construction or Maintenance,Other Zoning Districts
Q01104334-I1,QUEENS,,2024-09-16,2025-05-02,227,2025-05-17,245.0,,Permit Entire,4079389,409,40.70636,-73.83365,118-40,METROPOLITAN AVENUE,4,3322,14,ASR ENGINEERING PC,1,DOB NOW,Local Law 11,Other Zoning Districts
Q01104451-I1,QUEENS,,2024-09-05,2025-05-02,238,2025-08-04,50.0,,Permit Entire,4441444,407,40.76843,-73.82511,141-49,33 AVENUE,4,4777,52,PR,1,DOB NOW,Construction or Maintenance,Other Zoning Districts
Q01104602-I1,QUEENS,,2024-09-06,2025-05-02,237,2025-09-06,140.0,,Permit Entire,4004336,401,40.7612,-73.94242,36-25,VERNON BOULEVARD,4,355,10,PAUL PERDEK  PROF. ENG. PLLC,1,DOB NOW,Construction or Maintenance,Other Zoning Districts
Q01104650-I1,QUEENS,,2024-09-16,2025-05-02,227,2025-09-13,100.0,,Permit Entire,4433308,407,40.77312,-73.82889,26-26,141 STREET,4,4312,10,MJE PROFESSIONAL SERVICES,1,DOB NOW,Local Law 11,Other Zoning Districts
Q01104740-I1,QUEENS,,2024-09-04,2025-05-02,239,2025-08-31,698.0,,Permit Entire,4436332,412,40.67614,-73.77308,168-10,127 AVENUE,4,12495,2,BITOPI CONSULTANTS LLC,1,DOB NOW,Construction or Maintenance,Commercial District/Overlay
Q01105115-I1,QUEENS,,2024-09-09,2025-05-02,234,2025-07-01,113.0,,Permit Entire,4532836,414,40.60644,-73.75671,22-51,DIX AVENUE,4,15661,41,MJE PROFESSIONAL SERVICES,0,DOB NOW,Construction or Maintenance,Other Zoning Districts
Q01105120-I1,QUEENS,,2024-09-09,2025-05-02,234,2025-07-01,595.0,,Permit Entire,4458769,414,40.60643,-73.75642,22-45,DIX AVENUE,4,15661,45,MJE PROFESSIONAL SERVICES,0,DOB NOW,Construction or Maintenance,Other Zoning Districts
Q01105139-I1,QUEENS,,2024-09-11,2025-05-02,232,2025-07-01,1.0,,Permit Entire,4458768,414,40.60636,-73.75614,22-37,DIX AVENUE,4,15661,49,MJE PROFESSIONAL SERVICES,0,DOB NOW,Construction or Maintenance,Other Zoning Districts
Q01105159-I1,QUEENS,,2024-09-20,2025-05-02,223,2025-07-01,289.0,,Permit Entire,4458767,414,40.60629,-73.75586,22-29,DIX AVENUE,4,15661,55,MJE PROFESSIONAL SERVICES,0,DOB NOW,Construction or Maintenance,Other Zoning Districts
Q01105313-I1,QUEENS,,2024-09-04,2025-05-02,239,2025-09-04,130.0,,Permit Entire,4224445,413,40.71431,-73.75341,206-19,JAMAICA AVENUE,4,10539,1,MSM ENGINEERING SERVICES  PLLC,1,DOB NOW,Construction or Maintenance,Commercial District/Overlay
Q01105376-I1,QUEENS,,2024-09-04,2025-05-02,239,2025-07-19,17.0,,Permit Entire,4430632,402,40.74579,-73.91864,41-15,45 STREET,4,156,5,MSM ENGINEERING SERVICES  PLLC,1,DOB NOW,Construction or Maintenance,Other Zoning Districts
Q01105398-I1,QUEENS,,2024-09-06,2025-05-02,237,2025-07-19,22.0,,Permit Entire,4430581,402,40.74579,-73.91864,41-35,45 STREET,4,156,5,MSM ENGINEERING SERVICES  PLLC,1,DOB NOW,Construction or Maintenance,Other Zoning Districts
Q01105421-I1,QUEENS,,2024-09-04,2025-05-02,239,2025-07-19,17.0,,Permit Entire,4430580,402,40.74579,-73.91864,41-20,46 STREET,4,156,5,MSM ENGINEERING SERVICES  PLLC,1,DOB NOW,Construction or Maintenance,Other Zoning Districts
Q01105451-I1,QUEENS,,2024-09-05,2025-05-02,238,2025-07-19,22.0,,Permit Entire,4430582,402,40.74579,-73.91864,41-30,46 STREET,4,156,5,MSM ENGINEERING SERVICES  PLLC,1,DOB NOW,Construction or Maintenance,Other Zoning Districts
Q01105453-I1,QUEENS,,2024-09-11,2025-05-02,232,2025-05-25,135.0,,Permit Entire,4043109,403,40.75303,-73.87126,35-11,JUNCTION BOULEVARD,4,1737,56,PR,1,DOB NOW,Construction or Maintenance,Commercial District/Overlay
Q01105730-I1,QUEENS,,2024-09-04,2025-05-02,239,2025-09-04,56.5,,Permit Entire,4055348,405,40.72606,-73.89625,5629,68 STREET,4,2395,4,360 ENGINEERING P.C.,1,DOB NOW,Construction or Maintenance,Commercial District/Overlay
Q01105789-I1,QUEENS,,2024-09-06,2025-05-02,237,2025-06-02,90.0,,Permit Entire,4032501,403,40.76287,-73.87653,26-04,93 STREET,4,1366,39,MSM ENGINEERING SERVICES  PLLC,1,DOB NOW,Construction or Maintenance,Commercial District/Overlay
Q01107152-I1,QUEENS,,2024-09-06,2025-05-02,237,2025-06-09,30.0,,Permit Entire,4060661,405,40.72169,-73.90347,61-27,FLUSHING AVENUE,4,2713,74,ASR ENGINEERING PC,1,DOB NOW,Construction or Maintenance,Commercial District/Overlay
Q01107154-I1,QUEENS,,2024-09-06,2025-05-02,237,2025-06-09,30.0,,Permit Entire,4060662,405,40.72164,-73.90356,61-25,FLUSHING AVENUE,4,2713,76,ASR ENGINEERING PC,1,DOB NOW,Construction or Maintenance,Commercial District/Overlay
Q01107173-I1,QUEENS,,2024-09-09,2025-05-02,234,2025-09-09,182.0,,Permit Entire,4039819,404,40.74732,-73.87003,95-09,41 AVENUE,4,1595,36,MSM ENGINEERING SERVICES  PLLC,1,DOB NOW,Construction or Maintenance,Other Zoning Districts
Q01107221-I1,QUEENS,,2024-09-20,2025-05-02,223,2025-09-20,100.0,,Permit Entire,4007620,401,40.76738,-73.92302,30-05,29 STREET,4,592,23,OSPINO ENGINEERING PLLC,1,DOB NOW,Construction or Maintenance,Commercial District/Overlay
Q01107343-I1,QUEENS,,2024-10-09,2025-05-02,204,2025-10-09,700.0,,Permit Entire,4082076,405,40.70394,-73.91189,559,CYPRESS AVENUE,4,3437,1,AME SERVICES INC.,0,DOB NOW,Construction or Maintenance,Other Zoning Districts
Q01107361-I1,QUEENS,,2024-09-16,2025-05-02,227,2025-06-27,192.0,,Permit Entire,4028116,402,40.74865,-73.90977,39-15,WOODSIDE AVENUE,4,1224,15,PR,1,DOB NOW,Construction or Maintenance,Other Zoning Districts
Q01107421-I1,QUEENS,,2024-09-20,2025-05-02,223,2025-08-09,155.0,,Permit Entire,4006953,401,40.76676,-73.92448,30-44,29 STREET,4,577,7501,MJE PROFESSIONAL SERVICES,1,DOB NOW,Construction or Maintenance,Other Zoning Districts
Q01107441-I1,QUEENS,,2024-09-10,2025-05-02,233,2025-09-10,262.0,,Permit Entire,4431979,406,40.73007,-73.85794,98-09,64 ROAD,4,2101,1,BLACK SHEEP ENGINEERING GROUP,1,DOB NOW,Construction or Maintenance,Other Zoning Districts
Q01107545-I1,QUEENS,,2024-09-12,2025-05-02,231,2025-09-12,233.0,,Permit Entire,4853311,402,40.74294,-73.95437,49-18,VERNON BOULEVARD,4,32,1,ASHRAF CORP,1,DOB NOW,Construction or Maintenance,Commercial District/Overlay
Q01107675-I1,QUEENS,,2024-10-22,2025-05-02,191,2025-10-22,93.0,,Permit Entire,4617767,412,40.70777,-73.79846,88-35,163 STREET,4,9813,11,RI CONSULTING SERVICES INC,0,DOB NOW,Construction or Maintenance,Other Zoning Districts
Q01108278-I1,QUEENS,,2024-09-17,2025-05-02,226,2025-05-10,251.0,,Permit Entire,4007190,401,40.76165,-73.92973,33-43,CRESCENT STREET,4,581,33,..,1,DOB NOW,Local Law 11,Commercial District/Overlay
Q01108862-I1,QUEENS,,2024-09-10,2025-05-02,233,2025-07-01,30.0,,Permit Entire,4002641,402,40.74138,-73.92314,41-16,47 AVENUE,4,196,27,MJE PROFESSIONAL SERVICES,1,DOB NOW,Construction or Maintenance,Other Zoning Districts
Q01108965-I1,QUEENS,,2024-09-17,2025-05-02,226,2025-09-12,376.0,,Permit Entire,4028212,402,40.74618,-73.90743,39-76,57 STREET,4,1227,1,RIMKUS,1,DOB NOW,Local Law 11,Other Zoning Districts
Q01109296-I1,QUEENS,,2024-09-20,2025-05-02,223,2025-06-28,65.0,,Permit Entire,4117457,407,40.75404,-73.81764,45-04,SMART STREET,4,5203,8,RIGID STRUCTURAL DESIGN  LLC,1,DOB NOW,Construction or Maintenance,Commercial District/Overlay
Q01109739-I1,QUEENS,,2024-09-30,2025-05-02,213,2025-09-30,134.0,,Permit Entire,4050426,406,40.73103,-73.86017,97-14,63 ROAD,4,2089,6,PAUL PERDEK  PROF. ENG. PLLC,1,DOB NOW,Construction or Maintenance,Commercial District/Overlay
Q01109895-I1,QUEENS,,2024-09-13,2025-05-02,230,2025-09-13,120.0,,Permit Entire,4174327,413,40.75244,-73.70245,271-27,UNION TURNPIKE,4,8555,66,AMM ENGINEERING PC,1,DOB NOW,Construction or Maintenance,Commercial District/Overlay
Q01109975-I1,QUEENS,,2024-09-16,2025-05-02,227,2025-09-16,78.0,,Permit Entire,4001773,402,40.74564,-73.92155,42-15,43 AVENUE,4,159,1,ASHRAF CORP,1,DOB NOW,Construction or Maintenance,Other Zoning Districts
Q01110256-I1,QUEENS,,2024-09-12,2025-05-02,231,2025-09-12,30.0,,Permit Entire,4079424,409,40.70762,-73.83558,116-11,METROPOLITAN AVENUE,4,3324,1,ASR ENGINEERING PC,1,DOB NOW,Construction or Maintenance,Commercial District/Overlay
